2 gwen
4 warrirri
1 layitimimanikalu
1 mardarnulpanpa
1 nyintinyinti
187 yampimi
1 watuyarla
14 palju
6 wiriwirirli
1 yungkuruu
3 wapaya
1 purdijirri
1 yanyimurruku
3 yitirli
6 lizard
1 nyarrpalapala
678 palka
1 yikarnalungarrini
10 messiah
4 jinypa
4 jungarryiji
1 kirlilkirlil
1 muruly
2 piirlpiirlpa
1 yirrpira
1 jarrarranpa
1 percivaj
2 nganpayaparnta
2 pirrimantarla
10 play
93 percival
1 parnkajarnilpala
2 yalumpukulawu
2 mumurrpariji
8 pilpirlirra
1 yamurndurnu
1 papardilangukurlu
34 milarni
1 pitimimani
178 manta
2 kuntulkarrimi
81 punku
1 warlpirijayiti
4 marrmarrpa
2 ngarrijarriyawiyi
1 tuckered
6 nyurrularlunkulunganpa
1 langurrjankayijala
2 tirltirlpajurnu
2 ngupa
1 yilykinji
98 ngalipa
1 heavy
1 yrrangurlujarrija
2 leaves
6 anthony
1 layirlayimipalku
14 maarrpa
3 jukurrajukurra
1 nuulpanganpa
11 wattie
1 yatijarrajayiti
1 nyirnyi
1 kaamani
1 panturnulkupalawu
1 ngirnparii
1 walilpapalanyanu
1 rhymes
3 karnarri
1 nyuntukanpa
1 jamirntilki
7 jintirr
23 pajarni
1 ngirirrngirirrpakani
2 patirlirrirlalkurnalu
1 yaliny
1 ngutupu
1 waniyarrakujaku
2 rdilkiya
1 yanjilpiri
1 yarlukarrikirralpa
1 ngura
1 yinpajupala
5 ngataji
8 larrilpi
1 tarnijarrija
1 witawitarlajala
1 yurrpulykukurra
1 stock
70 napaljarri
3 ngurl
1 yalumpungulru
2 ngurn
59 pulyku
1 kunaparlpirrpa
1 ngamalangukurlu
375 nguru
7 maraji
1 tinalku
2 wingkijalalpanpaju
1 yuruturlaku
1 rdirikiji
18 luurlpa
2 nyirriwirni
11 australia
2 nyurrwarnupatu
10 ngurlju
2 tarntini
4 rumu
11 help
1 yakurrukajijala
2 jayiti
1 turnujarrijal
1 kulkurrjukulpalu
1 tiyikipurda
1593 karrimi
1 jintakurluyijalan
5 warluraji
29 mapirri
1 yurlurujarrarla
1 fresh
1 lanijarrrija
1 warrpirnpakurralkurnalu
1 marnkurrpalangu
11 jintangurlukari
2 maninjaparnka
6 yaninjayani
1 yikalarnalu
2 jartijarrija
1 yurnmajuwana
1 ngilngilyirrarni
15 yaninjayanu
1 jupujupu
1 kakarrapurta
1 yajayaja
1 ends
6 pirlirri
1 ngulankaju
2 walalku
2 kiral
17 ngutu
1 jurnpurnpa
29 manya
113 rdilyki
1 ngajuluwaja
1 yanumpalu
1 kayitijikirlangukurralpalu
6 get
1 mangkajingi
1 yantalani
208 laninji
30 moses
17 jurnpurnpu
158 manyu
16 nalija
234 wuraji
8 kunarlirrpi
1 luntukanyi
1 wawartaku
1 yatarani
1 lawarnarlajinta
1 luwarr
2 kurrijipurajiji
4 marrkarirra
1 paarrjirrirni
7 johnson
2 other
1 wirlampilngalparla
1 kangkalarlalku
1 jartijarrili
1 yantaarni
1 ceremonies
1 nuurlu
1 dickson
4 rupu
16 makurntawarnu
1 yalumparrarluju
5 yardajirri
1 rarrakanyi
1 ngalapipurajijarra
1 japalyjarri
20 manyukarrimi
1 coast
3 scales
1 yuturu
1 palinkaju
5 edgar
1 nyarrparawanankulu
2 yulkajirri
1 jartijarrimi
1 kinraij
4 town
1 wangkanjawitawangu
6 yurlku
1 ngurakurralkulu
1 ranimani
38 kirdi
1 putaputa
1 nguwu
2 nyampunyanpanganpa
1 yulyurrpulyurrpuwaja
2 tarlkurtarlku
12 nuurna
1 yurayurayaninjayani
85 yawulyu
22 jinjiwarnu
1 wipinjayani
1 yapjuputulujangka
1 kaninjarrakri
2 rdilykikijirni
6 murlurrpa
1 rurr
1 jarnimirdirlanguyijala
1 kartanja
1 pakarninjayanilki
2 judas
5 different
1 christianne
2 yarlpirli
6 jintakarijintakari
2 puntu
2 black
1 jatiwangurluku
7 kirikiri
1 kilalurla
1 nyiyakanti
2 rush
3 yarungka
14 here
1 ngaliya
1 parripinyi
2 jardiwanpalku
19 much
14 nganjini
1 yarnkajanparla
1 nyangunyanpalangu
5 yilyi
1 yurnurarla
2 jiijii
31 nguyu
98 pikirri
39 yampiya
2 jatiji
2 ngapalyalyi
1 karnparla
1 turakipatukurlu
1 martarnilki
10 wakati
1 kujankulupalangu
2 witawitayijala
2 ngulalparlawurra
3 tampapiya
1 warkki
1 rarringki
1 ngamirdi
1 japananngkawarnumipa
1 miirnnyinami
2 warnajunpa
2 putanpaju
2 morning
2 larrungku
3 jatiki
1 winpaju
1 makardijangka
1 yaninjayanupala
1 pantanjarrngilkipala
1 nyinapiyalpanpa
1 yaninjaanu
3 maninjayani
2 mukurulypamukurilypa
12 kulupanji
2 kurarra
15 jakangka
6 pardupardu
2 puunpa
1 yangkanpaju
3 sheet
1 ngirnlirli
1 yuwat
2 kalanjirriji
7 maninjayanu
1 pungkarlajinta
1 ngulalpalajana
45 yurlpa
1 yurrpajirrpirlalunyanu
1 ngawinyikirra
1 yuway
1 replaced
1 jintirrparluju
1 turakikirrawirlinyijanka
1 kardumantarla
2 judea
13 wapurtarli
27 wajawajamani
15 doctor
1 ngulajilawa
1 laranyi
30 yurlpu
18 jintakumarrarni
1 aftimanu
1 witawitapiyayijala
1 kanjayanurnu
57 palya
1 purrparlarlakurraju
1 kirip
1 pirlkirrpa
3 wakurlpukurra
1 uranium
1 watiywangurlu
12 yaka
1 kajinkirli
38 puyurrpa
2 wakurlji
1 stone
1 palyu
3 yumurruparnta
1 warrkijangkaji
1 kuyungkajintalku
197 japangardi
1 jervis
1 kuurlujangkaku
1 rurnpaju
2 pirlpirrjanka
14 yaku
1 warrkijangkaju
1 kirdakungarntikitlangurla
1 mayinpala
4 strong
2 ngarriyanta
1 ciment
2 yariyantirli
1 yarrlparni
5 yala
4 kulkulyirrarni
20 jiwilyirrilyirri
1 parnkarmirra
1 kumpu
1 napangardingirlilpajulu
2 yirrarkalarra
225 god
1 kawartawarrakurlu
2 wakaya
20 kurrurnpu
1 ebikitirla
1 parkanjinanu
5 jakarrpinyi
18 wurajiwuraji
2 yakalpayakalpa
1 palurumanirni
1 jarnttu
1 rdanngikarilpalu
2 pintipirlintipi
314 yama
1 wurulywurulynguna
18 mirirrinyungukurra
24 got
1 turakikirli
1 yalunpurlajuku
12 karriya
1 wakulpupinkikirralpajana
2 mararramanu
1 luwarnulpalunaynu
1 tirdikamparnu
185 kirli
1 wurati
1 jarranpala
1 kuutuju
1 lied
38 nyangulku
40 japantarra
1 yalalpalu
2 melbourne
150 yana
1 yurnturmurla
1 manjikilkparnalu
1 payintimanu
1 wiiny
2 mirlarlpalku
8514 yani
5 wirnparrkungurlu
2 yantarnparrarla
1 beltiwangurlawiyi
10 yurltu
1 warnukurduju
1 wijikirlki
2 wirinjirl
1 ipiri
2 church
2 pirlangkiti
2 kuutuku
3 life
3 muju
1 yany
50 yantarlarni
1 nyuntulurlunpa
1 wapanjinanulpala
44 rdangkarlpa
8 nyarnturrji
1 jitiyarla
17 nyinanjayani
1 pimpalyariji
6 store
4 warrarnpa
2 yakuranji
2 yunparnul
2 queensland
1 wurrmarlkampaja
1 pawalawiri
1 wayinwaji
1 nowlparnalu
10 kurlinjirri
146 storm
9 nyinanjayanu
1 nguntingka
41 lirrimi
7 yampiyarla
9 karntawarrakarntawarra
2 kirni
44 story
1 turapulu
536 muku
1 yurluruwanarlupalangu
1 bottle
1 maarlmaarlpaku
1629 yapa
5 mula
1 larralarrapanturnunjunu
1 nguyungkumani
1 yamurnturrngurla
1 nyampulkayi
2 kawulu
1 kidarna
1 rduulinjawarnu
4 kunalykarla
1 majukarrikarri
1 ngajarninjayanu
2 kanjayanulpalu
3 published
1 jalyirrparntaju
3 mulu
5 yanjirni
2 walypaliwayirli
1 quiet
3 kujarnikujarni
1 pirrpirrpakarnu
1 yantarnpa
2 rdipijawu
1 kurtarrirtarrirli
1 tangkiji
1 minjapakarni
1 jarlwata
2 kuurlukulkurnalu
31 rdukurduku
1 walyanka
1 karntajuy
6 ngangkiri
1 turntaparnka
1 murlinjarrijangka
2 wakurlpu
1 gather
1 wurrkarlikirra
6 larlwirlki
1 karilangu
9 wilirni
1 witawitawarnulku
3 backs
10 mangkankurlangu
1 karlungkaturla
1 wanurju
1 pujati
1 walimpirrijarrangurlu
1 daniel
1 nyirampingirli
1 jirnjirlpari
1 yard
1 wiyarrpakarnta
1 yatayi
4 somepala
1 yari
113 ngamirni
1 printed
570 wirlinyi
2 contractor
1 pantirninjintarlajala
8 yantarlarra
29 yaru
2 patirlirriwardingki
11 larralarra
8 pardiki
3 munu
1 pakurayi
1 yuulyku
6 liji
32 karnuru
2 turakikirra
1 yujurlpu
1 wardinyijarrijarngku
1 stove
3 winajarrija
1 yirntiljirriwana
5 kurlurukurluru
1 mulyarri
10 ngarnkirri
1 wakuturdujarrajupala
1 turuwuju
1 yumparninjayani
1 karlarrapurdayilyaja
131 kirri
3 warrkirniliji
2 bowershade
31 like
3 jinpirri
41 nyumpala
1 watiyajurdilypirrinyi
1 witawitajuku
25 wingki
1 juurljuurlpinjapanu
1 minjirrminjirrpakurra
4 japakujarraku
1 parntirninjaparnka
7 lampanilyka
1 jarrirtiyila
25 yati
1 nyurruwiyikila
1 parrkangkajinta
1 lamanparla
2 miitingirla
1 langarrpanu
1 kuuturla
18 warlura
1 rurru
2 lirrirl
5 running
1 yanpartimirra
3 mirlarlpa
1 papinjarrayanu
909 pardimi
6 mupu
1 bedroom
1 yamurndurnurla
1 ngununlirrakala
1 wangklaja
1 marnparnulparla
9 layirlayi
1 ngajukupal
2 kilyirrpajagka
1 wakulyarrikiyati
27 malamala
8 rockhole
1 rdangkarlrdandkarlpa
1 yijalkirri
1 karrinjaparnkaja
2 lily
1 ipiya
70 isaac
4 napaljariji
1 ngarilpalanyanu
1 simpson
1 walkurrukalu
1 limi
34 waraparnpimi
2 yungurlajinta
1 ngalyungalyukarrimi
1 kurinypa
1 kutangka
20 jarnkujarnku
1 nyurulypa
1 lamanparna
2 wirijarrinjayani
1 tracked
3 kunalyka
1 kurlardalangurlu
1 rdarrajkajirla
3 panjarnpanjarnpa
5 paarrpaarrjankami
1 yurntalpirdi
1 rdarrnganyngunami
54 wapurnungku
2 line
1 wamamungka
58 muru
4 nyirnkilya
1 wiriwirilpalujana
1 papangintanpala
6 john
2 sneaking
1 kurdukuljana
1 jiili
1 jiyikipatapatarla
1 nyampujunpa
12 yuulypa
1 warnkurr
2 laninkarla
1 nguruwarnu
1 yawn
19 wartarurru
1 graduates
9 laarrpa
2 leonard
50 wuurnparlu
180 yawu
2 napaljarili
1 kanyalakurlanguju
20 jiyiki
6 fruit
2 jinypangka
2 yarlarangka
1 brownurluju
1 join
2 kurntukurnturla
1 ngampijakurdu
9 turapurlu
11 yanjipiyi
4 karrirdi
1 jampinjinpakurlangu
1 tayangkiwana
1 yalunpurlu
14 everything
1 lipa
109 mutu
2 putungkaju
1 doreenji
2 wakarlarrangu
3 yaya
3 ngurrnguku
2 ngngalawangu
1 warlueiyi
20 yayi
1 yurlukurl
1 yumurruyati
2 nangalarlujulpa
1 jarlwatakarikirralku
1 turruru
7 tail
18 waraa
6 rdalypakarnu
5 travel
1 julyarni
1 jampinjinpa
3 warrpirnpajangkarnalu
1 trawujuwangu
1 karlumpurra
1 kulkurrrlangu
1 wirntaru
1 wirijarrinjayanilki
1 yalparuku
1 yinkartiki
1 tayipirikutarla
1 nyampay
1 compilation
1 yarltiriyarltiri
57 ramparlpa
1 warlungkajintarnaju
4 yirntarrurarruru
1 bartholomew
17 kuurlpa
1 forster
2 amungana
11 jurlaka
1 jajajintarluja
1 jarnngimani
1 ramarri
1 likirriya
2 warlpiripatulku
3 northern
271 kakarrara
1 wirrkarliwarnulkurna
9 kunmarnu
1 ngarlkirdila
2 makurntapanji
2 iris
5 ngulajukaw
48 might
3 muwa
1 warayarnanpurtinjarlalparnalu
1 jirrikila
1 karlanjarlawalya
2 taka
2 wuukurrajapanpa
3 fence
4 take
2 ngayirrirntingirli
2 hangi
4 wiriwiriji
5 tirlpimi
6 kurntarda
2 kurlurrngalinyparlaji
2 group
1 rayitimaninjaku
2 mankurrpa
1 taku
5 lingka
1 ngarlkin
2 rdiwarapuru
1 wawarljarlaju
10 ngawurrpa
2 kurlurrngalinyparlaju
1 jintangurluurlu
3 munyupurru
1 jirringi
3 nginji
14 papimi
5 patirlirrirla
24 tala
9 rdaalypakarni
1 jangarampirri
1 patirlirrirli
1 lunjakijirni
1 karalypangulaju
4 jurlama
1 nights
2 purlngarnu
17 warda
1 yirraninjayanu
6 kanardikanardi
1 yungunpajupala
9 yapangarnu
1 jalkanguwarnu
10 yipilji
20 wardu
1 jarnngiri
1 murrumuru
2 yilima
1 wurlkuman
1 yuwardanyangka
1 flat
2 warrkarninjayanu
4 irla
5 david
1 rapurlu
4 kalau
2 kalaw
8 irli
1 tinynururra
1 rdimpirdimpirrpinyi
39 waa
1 ngantakarrijalpa
1 irlkirla
2 kurlurrngalinyparlalu
1 yarlarnkirrilki
2 pulutupuruju
1 parlpinparntarlaju
2 rdikarlpa
1 ngapakaringapakari
4 kajikanpalangu
2 jurrupulyku
1 wal
5 yirlpirdirri
1 warrangkurrparla
1 wap
4 war
14 was
2 wat
21 puulymardarni
217 yujuku
6 tank
1 ngukalyki
1 yampiyarlalpajana
33 live
33 way
4 going
2 jintalkujukunpanganpa
1 majinjinpanganpa
1 yurnmarnpatu
1 jiiti
1 luwajirri
1 wajiyajarrakurra
4 kujankulu
1 wuturaripi
1 jungarnikila
8 yimpa
1 papipi
1 jarrurna
1 ngurrajinta
20 pinangkalpa
1 quite
1 milinyimpapiyalpa
7 irna
21 rangkarrkurlu
2 kirridi
1 kaapurdakaapurda
1 ngajukupalangurluwaja
4 kantiriyi
4 jawaji
1 kuyuwurruru
2 hat
13 tangkiyi
1 hay
3 kirdirrkarrimi
127 kulanganta
2 parnkayarnijilirla
23 tape
6 pardiya
1 nuulpalunganpa
1 yangpalaku
3 nyalyurti
1 nyampinyalparla
1 yarlinparlu
8 track
8 iron
6 tapu
1 ngurrngukurra
2 marrarlantarni
2 karrirmi
2 napurrulakurlangurla
6 kilyarlpa
1 milpawitangka
1 jirrkajirrkarli
2 yantarnijili
1 wapirrkulparla
3 following
3 cataldi
1 purntunyardi
2 rdanyjarri
1 liyi
1 nyanugurluju
1 ngarlurnpa
11 yuendumu
1 supper
1 jukurrpawarnuwaja
6 warduwarduku
1 ngyurrju
1 kujakankulu
1 nampijinpaju
1 yulyjapinyi
1 ngujurl
1 japuya
37 kakarrarapurda
1 yarlapamapiyakukujakalrla
1 wes
65 pampa
1 wet
11 tari
1 jangunyu
9 pararri
1 papardipuka
1 yurrarla
1 tarl
1 parnkajawu
1 tuwaji
1 necklace
1 kalanpaju
1 kangarnta
1 kintijalarna
2 wayakurlurlu
5 kapimirnti
1 wirinpa
19 parlpirrpa
1 kalinjalangurluyijala
3 tuwaju
1 jukalangu
1 ngamparlpa
1 pampu
1 nyampju
3 warrangkarli
2 begin
1 kanimparra
4 nampijinpaku
1 jarnakanyi
1 warturnu
16 round
3 marrapirnti
21 yitaki
3 jurrngu
1 tawunujangka
2 yalumpurlakulaw
3 dingo
2 marnangkartari
2 kutukutu
1 kurntarla
1 parrparrparrparr
2 tawurnurla
1 yitaku
4 jirrikanyi
3 ngarrijarrinjinta
1 kajipankulu
1 mungkurrparlu
3 her
1 kulpanyanpa
2 kalanpala
1 ngarlarimi
11 hey
10 pirdipirdi
2 kajuruku
1 karikilka
51 warla
12 kirlpangardi
3 yurduju
5 marrarlantarra
2 purrurdujinpa
2 yanarnta
2 tatu
3 warli
4 jamalya
2 nginyirripalangu
302 walypali
1 jurunykayinjayani
5 kuurlurlaju
75 kajikanpa
839 warlu
1 who
1 yirrarkurru
10 mirlalpa
1 ngulakunyalkukanparla
2 why
2 kunturlparlu
6 murrkardirlangu
1 ngajukupirdang
1 purlawukungarnti
39 kapirdi
1 rdurlyirrarnu
1 wilarawardingkirli
1 wii
1 tirnngiyirrarni
1 kalji
11 jakulu
1 yilyayarlalku
2 win
28 juulpa
9 wapirrapardu
22 jarriya
2 wit
1 yulkulyu
1 yantarlayijala
1 ngalakirla
4 kalju
1 juulnyanyi
250 warna
1 pakapakayirdi
9 soakage
6 yinjirnmarri
1 train
1 gina
1 nganinganyila
58 marntarla
1 putukurlurlujarra
1 yukanjakura
1 pungarini
1 jupunparlalkulparnalu
2 tirlpiya
1 yaanypa
1 kapalmardarni
130 jangkardu
29 kunka
1 yanurrpuwungu
49 him
1 marnangkatari
4 filename
183 jarda
2 kajikanpajana
4 jintajintajarri
5 his
1 yuwinjiwitaku
1 yinjarni
4 yanjilypirriwardingki
1 ngirrijiyartirla
1 lafta
1 kunku
3 daguraguju
1 jirrijirrirnpa
7 purunyungu
1 rayiti
2 yipirntiri
6 what
1 yirriyirripurajalkupalangu
1 kardijinpurtinja
1 rdipijampa
1 kulpamiyali
4 kanginypa
1 waturr
5 ngawinyirla
1 tirlkirrki
1 yalumpungurkujuku
1 kirrirdinyayirnijal
1 littla
1 yamurtulkurtulku
4 karlangujarraparnta
4 yawirlara
1 samantha
24 little
2 nuulpajana
1 taya
1 jalpijuku
14 wlp
1 rdilypirrinjayanilki
1 wangkajajintakariji
2 bluton
1 likulayitiji
1 malyarrparalujana
2 marnakurrantupalparla
2 wijii
1 ngamirnipuraji
48 kilpirli
1 kulkarlka
4 jitimi
1 miyikilangukurra
1 kirrkirlardi
1 ngantaw
2 mannga
2 yikirrpi
2 kajinpanganpa
12 yarnirnpa
1 rdipinjarniyanupala
1 likulayitiki
3 languju
13 janjilngi
1 garrurnu
2 ngardarrikirlangu
1 yinkakuyinkaku
1 amongst
1 punararlu
56 manngi
2 napangardijiki
91 warra
1 wantirilki
1 based
1 yakurdiyiwana
2 pirlkikirra
1 walipalajana
48 manngu
2 yumpulkanjiji
1 pilikantirlalkulu
564 warru
4 languku
1 yalumanul
3 yampiyaju
2 puljanparla
4 lirrawangu
3 yalparu
1 wujulypa
1 pawururlaju
2 hmm
36 karntiya
1 tarturlu
2 kamparrumpayi
1 jakuri
27 warlarlpa
2 makirra
2 kalpa
1 yajarr
2 murntupala
2 warrikirtikirti
6 ngarnturlurru
1 warrjankaja
9 jajina
1 yumpulkanjiki
2 najakantiriyi
2 when
8 jakuru
1 warduyirrarni
61 ngangkayikirli
1 marrnkurrpa
1 kirridipardulku
1 pampampampam
20 jimanypa
3 matawariwanajulpa
1 tapijipiringiwana
1 tuurnkanyi
24 ngardarri
7 rdiilypa
1 applied
1 kunpa
5 yirrirlji
1 yimirrinjawangu
2 warti
3 natipala
1 marrirtijarrijapala
1 muyurrurturu
564 nganimpa
3 parawuju
2 karnarrikirra
1 yurltunyparlalku
1 wpr
1 stand
2 jukakarrimi
1 wirrinykuru
4 yampiyalu
1 nganimpu
2 rdilypirrungu
5 purranjayanu
4 pariwanpa
59 warlpa
1 marukarta
1 wirnparrkungurlujala
1 tungunypa
5 hot
681 tarnnga
1 parrparija
1 manulpanpa
12 how
273 nyarrpara
2 motor
6 liirlkinji
1 spring
6 yuwurru
80 napangardi
2 winjirrpa
2 baptist
1 coloured
